filename,label
.\NatureConservancyCropped\train\ALB\img_01246_2.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_00091_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_00820_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_06671_1.jpg,DOL
.\NatureConservancyCropped\train\OTHER\img_02353_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_02845_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01128_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_03148_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_06518_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00704_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00870_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04561_3.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03825_2.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_00777_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_05561_1.jpg,BET
.\NatureConservancyCropped\train\BET\img_06772_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_04723_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_00945_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00012_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_05249_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_01875_1.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_00765_1.jpg,OTHER
.\NatureConservancyCropped\train\DOL\img_07557_1.jpg,DOL
.\NatureConservancyCropped\test\BET\img_07590_4.jpg,BET
.\NatureConservancyCropped\train\DOL\img_06297_1.jpg,DOL
.\NatureConservancyCropped\train\OTHER\img_04996_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_01742_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_00102_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_04962_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_02671_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_00485_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_06418_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03323_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_05155_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_04976_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06987_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_02691_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_04591_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02958_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_00730_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05713_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02945_4.jpg,ALB
.\NatureConservancyCropped\train\BET\img_05874_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_02904_2.jpg,BET
.\NatureConservancyCropped\test\YFT\img_01681_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01636_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03905_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02036_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_01640_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_07359_1.jpg,OTHER
.\NatureConservancyCropped\test\LAG\img_02231_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_04446_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07639_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06350_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04248_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02727_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07116_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_00072_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_04163_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06273_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02513_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01886_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07017_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07740_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03932_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02515_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02457_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_00584_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01213_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02794_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03819_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03884_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06027_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_03565_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01032_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01543_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_05139_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_01812_1.jpg,DOL
.\NatureConservancyCropped\train\OTHER\img_07365_1.jpg,OTHER
.\NatureConservancyCropped\test\BET\img_02291_2.jpg,BET
.\NatureConservancyCropped\train\YFT\img_07217_1.jpg,YFT
.\NatureConservancyCropped\train\BET\img_02128_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07000_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_05872_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_00701_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02658_2.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_03726_1.jpg,LAG
.\NatureConservancyCropped\test\YFT\img_04101_2.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_06785_1.jpg,OTHER
.\NatureConservancyCropped\test\LAG\img_02077_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_06826_3.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05963_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_03995_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_01495_2.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01357_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05940_1.jpg,BET
.\NatureConservancyCropped\train\BET\img_00158_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_06500_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00015_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_01766_2.jpg,LAG
.\NatureConservancyCropped\train\OTHER\img_07019_1.jpg,OTHER
.\NatureConservancyCropped\test\OTHER\img_06368_1.jpg,OTHER
.\NatureConservancyCropped\train\OTHER\img_05943_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_05376_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07576_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01000_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_01055_1.jpg,DOL
.\NatureConservancyCropped\test\SHARK\img_04811_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_06301_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02578_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07535_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07020_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01896_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_06975_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03082_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_00381_3.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00376_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_06827_2.jpg,BET
.\NatureConservancyCropped\train\DOL\img_01471_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_07513_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01883_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07489_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02410_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02583_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05161_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06884_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03736_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00208_7.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07200_2.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_04614_1.jpg,DOL
.\NatureConservancyCropped\train\YFT\img_06858_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_03086_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_01860_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05068_3.jpg,BET
.\NatureConservancyCropped\train\YFT\img_01415_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_07614_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_06740_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_01370_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_05958_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01478_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05562_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_05166_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_05654_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06653_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02884_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03645_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06812_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07291_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_05762_1.jpg,SHARK
.\NatureConservancyCropped\train\SHARK\img_07533_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_07766_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02184_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06959_1.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_07770_1.jpg,OTHER
.\NatureConservancyCropped\test\BET\img_00959_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_04196_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03552_2.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_01942_1.jpg,SHARK
.\NatureConservancyCropped\test\YFT\img_01253_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_00743_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00684_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_07578_1.jpg,YFT
.\NatureConservancyCropped\test\DOL\img_05078_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_07001_2.jpg,ALB
.\NatureConservancyCropped\test\OTHER\img_04138_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02537_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07338_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_00368_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_07204_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00110_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05228_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01492_2.jpg,YFT
.\NatureConservancyCropped\test\LAG\img_01431_1.jpg,LAG
.\NatureConservancyCropped\test\ALB\img_03199_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06645_2.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_04247_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04021_2.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_06651_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00277_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_06766_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_05548_3.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03547_3.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00061_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07286_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_01684_3.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01735_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03910_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_01059_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_02398_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00958_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_05152_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03486_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07560_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07686_3.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_06244_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_01878_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01713_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_04410_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06313_3.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_01572_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_00555_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05206_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01897_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_06239_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_01492_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_05284_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_01957_1.jpg,OTHER
.\NatureConservancyCropped\train\SHARK\img_00033_1.jpg,SHARK
.\NatureConservancyCropped\test\BET\img_04073_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_04231_1.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_02331_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_05342_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_00435_2.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00279_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03549_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01936_3.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_07806_1.jpg,OTHER
.\NatureConservancyCropped\test\OTHER\img_07659_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_05612_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06247_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05806_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_07460_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05576_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06445_3.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03575_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06157_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01121_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05163_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_03444_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_06464_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04360_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_03979_1.jpg,OTHER
.\NatureConservancyCropped\train\YFT\img_06481_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_02176_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_07296_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04090_1.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_04352_2.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_01129_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03141_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05673_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06367_2.jpg,ALB
.\NatureConservancyCropped\train\BET\img_00601_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02777_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03859_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00344_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02946_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_06038_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05575_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07704_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01700_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_05270_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02868_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_01351_1.jpg,BET
.\NatureConservancyCropped\test\OTHER\img_00650_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_01264_1.jpg,BET
.\NatureConservancyCropped\train\LAG\img_01766_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_04567_2.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_01307_1.jpg,SHARK
.\NatureConservancyCropped\test\LAG\img_06663_1.jpg,LAG
.\NatureConservancyCropped\train\YFT\img_02278_2.jpg,YFT
.\NatureConservancyCropped\test\BET\img_03992_1.jpg,BET
.\NatureConservancyCropped\train\SHARK\img_06595_2.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_01206_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04981_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_02956_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_05400_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_07217_2.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04681_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04963_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05022_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06608_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_02446_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06344_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07648_1.jpg,YFT
.\NatureConservancyCropped\train\OTHER\img_03298_1.jpg,OTHER
.\NatureConservancyCropped\train\BET\img_07804_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01734_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02296_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02148_4.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_04685_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_06906_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06377_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_01808_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00121_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03713_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_03168_2.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_02584_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_00566_2.jpg,YFT
.\NatureConservancyCropped\train\LAG\img_06536_1.jpg,LAG
.\NatureConservancyCropped\train\ALB\img_06570_2.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02014_1.jpg,YFT
.\NatureConservancyCropped\test\YFT\img_07469_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_06076_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00590_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_06850_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00384_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07652_2.jpg,ALB
.\NatureConservancyCropped\test\BET\img_00855_1.jpg,BET
.\NatureConservancyCropped\test\BET\img_06966_2.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_06093_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_00996_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_04982_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07520_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07174_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_05973_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01240_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_01826_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02371_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_00672_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03226_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00296_1.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_00358_1.jpg,YFT
.\NatureConservancyCropped\train\DOL\img_07898_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_01287_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07885_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06916_1.jpg,BET
.\NatureConservancyCropped\test\ALB\img_00837_3.jpg,ALB
.\NatureConservancyCropped\test\BET\img_06311_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_03244_1.jpg,YFT
.\NatureConservancyCropped\test\BET\img_06424_1.jpg,BET
.\NatureConservancyCropped\train\YFT\img_00139_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02919_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03016_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_03711_1.jpg,BET
.\NatureConservancyCropped\test\YFT\img_07417_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_06058_1.jpg,ALB
.\NatureConservancyCropped\train\DOL\img_06334_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_05101_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07300_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_03824_1.jpg,YFT
.\NatureConservancyCropped\test\LAG\img_06909_3.jpg,LAG
.\NatureConservancyCropped\train\BET\img_05858_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07488_2.jpg,ALB
.\NatureConservancyCropped\test\YFT\img_02546_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_03363_1.jpg,ALB
.\NatureConservancyCropped\test\LAG\img_04752_1.jpg,LAG
.\NatureConservancyCropped\train\YFT\img_07261_1.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_01338_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_01874_2.jpg,BET
.\NatureConservancyCropped\train\OTHER\img_05070_1.jpg,OTHER
.\NatureConservancyCropped\train\ALB\img_02254_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02418_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03099_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_00895_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_07911_2.jpg,YFT
.\NatureConservancyCropped\train\ALB\img_04983_1.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_02080_1.jpg,SHARK
.\NatureConservancyCropped\test\ALB\img_05927_2.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_00383_2.jpg,ALB
.\NatureConservancyCropped\train\LAG\img_03611_2.jpg,LAG
.\NatureConservancyCropped\train\YFT\img_01535_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_04918_1.jpg,YFT
.\NatureConservancyCropped\train\YFT\img_02597_1.jpg,YFT
.\NatureConservancyCropped\test\ALB\img_01571_1.jpg,ALB
.\NatureConservancyCropped\train\YFT\img_02917_1.jpg,YFT
.\NatureConservancyCropped\train\SHARK\img_07484_1.jpg,SHARK
.\NatureConservancyCropped\train\ALB\img_00866_2.jpg,ALB
.\NatureConservancyCropped\train\SHARK\img_00265_1.jpg,SHARK
.\NatureConservancyCropped\test\YFT\img_04476_1.jpg,YFT
.\NatureConservancyCropped\test\DOL\img_05864_1.jpg,DOL
.\NatureConservancyCropped\train\ALB\img_03150_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_01930_2.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07366_1.jpg,ALB
.\NatureConservancyCropped\train\BET\img_04304_1.jpg,BET
.\NatureConservancyCropped\train\ALB\img_01682_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_03686_4.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_06158_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_07862_1.jpg,ALB
.\NatureConservancyCropped\test\ALB\img_04496_1.jpg,ALB
.\NatureConservancyCropped\train\ALB\img_02189_2.jpg,ALB
.\NatureConservancyCropped\train\OTHER\img_03267_1.jpg,OTHER
.\NatureConservancyCropped\test\ALB\img_05341_1.jpg,ALB
.\NatureConservancyCropped\test\BET\img_05488_2.jpg,BET
.\NatureConservancyCropped\train\ALB\img_07257_1.jpg,ALB
